Country,Year,Life expectancy,Child Mortality,Population,Fertility,GDP,Group
Kazakhstan,1992,65.5,52.7,16430903.0,2.61,10669.0,Europe & Central Asia
Kazakhstan,1993,64.7,52.9,16293800.0,2.48,9751.0,Europe & Central Asia
Kazakhstan,1994,63.9,53.1,16120117.0,2.36,8647.0,Europe & Central Asia
Kazakhstan,1995,63.3,52.7,15925853.0,2.24,8079.0,Europe & Central Asia
Kazakhstan,1996,63.1,51.8,15712544.0,2.13,8243.0,Europe & Central Asia
Kazakhstan,1997,63.0,50.1,15484686.0,2.05,8517.0,Europe & Central Asia
Kazakhstan,1998,63.1,48.1,15265189.0,1.98,8500.0,Europe & Central Asia
Kazakhstan,1999,63.4,45.9,15082372.0,1.94,8813.0,Europe & Central Asia
Kazakhstan,2000,63.6,43.6,14956694.0,1.92,9706.0,Europe & Central Asia
Kazakhstan,2001,63.9,41.2,14897666.0,1.94,11035.0,Europe & Central Asia
Kazakhstan,2002,64.1,39.0,14901669.0,2.0,12116.0,Europe & Central Asia
Kazakhstan,2003,64.3,36.8,14959072.0,2.08,13198.0,Europe & Central Asia
Kazakhstan,2004,64.5,34.7,15053492.0,2.18,14365.0,Europe & Central Asia
Kazakhstan,2005,64.7,32.5,15171805.0,2.28,15619.0,Europe & Central Asia
Kazakhstan,2006,65.1,30.3,15312333.0,2.38,17109.0,Europe & Central Asia
Kazakhstan,2007,65.5,28.1,15476093.0,2.46,18419.0,Europe & Central Asia
Kazakhstan,2008,66.1,25.9,15655345.0,2.51,18797.0,Europe & Central Asia
Kazakhstan,2009,66.6,23.7,15841096.0,2.54,18527.0,Europe & Central Asia
Kazakhstan,2010,67.1,21.6,16026367.0,2.54,19601.0,Europe & Central Asia
Kazakhstan,2011,67.4,19.6,16206750.0,2.52,20772.0,Europe & Central Asia
Kazakhstan,2012,67.6,17.9,16381297.0,2.49,21506.0,Europe & Central Asia
Kazakhstan,2013,67.8,16.4,16550975.0,2.46,22470.0,Europe & Central Asia
Kenya,1964,54.37004,170.6,9200107.0,8.1,1922.0,Sub-Saharan Africa
Kenya,1965,55.0637,165.8,9504635.0,8.12,1952.0,Sub-Saharan Africa
Kenya,1966,55.74236,161.8,9822419.0,8.13,2114.0,Sub-Saharan Africa
Kenya,1967,56.419019999999996,158.3,10154382.0,8.13,2133.0,Sub-Saharan Africa
Kenya,1968,57.10468,154.7,10502123.0,8.12,2064.0,Sub-Saharan Africa
Kenya,1969,57.79834,151.1,10867576.0,8.1,2124.0,Sub-Saharan Africa
Kenya,1970,58.5,147.4,11252318.0,8.08,1948.0,Sub-Saharan Africa
Kenya,1971,58.8,143.8,11657321.0,8.05,2002.0,Sub-Saharan Africa
Kenya,1972,59.1,140.1,12082989.0,8.01,2029.0,Sub-Saharan Africa
Kenya,1973,59.4,136.3,12529622.0,7.96,2059.0,Sub-Saharan Africa
Kenya,1974,59.8,132.3,12997274.0,7.91,2082.0,Sub-Saharan Africa
Kenya,1975,60.2,128.1,13486116.0,7.84,2000.0,Sub-Saharan Africa
Kenya,1976,60.6,123.8,13995982.0,7.77,2004.0,Sub-Saharan Africa
Kenya,1977,61.0,119.6,14527391.0,7.7,2109.0,Sub-Saharan Africa
Kenya,1978,61.4,115.2,15081923.0,7.62,2214.0,Sub-Saharan Africa
Kenya,1979,61.7,110.9,15661593.0,7.54,2212.0,Sub-Saharan Africa
Kenya,1980,62.0,107.3,16267558.0,7.46,2249.0,Sub-Saharan Africa
Kenya,1981,62.4,103.7,16899958.0,7.37,2246.0,Sub-Saharan Africa
Kenya,1982,62.6,100.4,17557466.0,7.27,2242.0,Sub-Saharan Africa
Kenya,1983,62.9,97.5,18237830.0,7.17,2188.0,Sub-Saharan Africa
Kenya,1984,63.0,95.4,18937969.0,7.05,2144.0,Sub-Saharan Africa
Kenya,1985,63.1,94.1,19655192.0,6.92,2155.0,Sub-Saharan Africa
Kenya,1986,63.2,93.4,20387701.0,6.77,2226.0,Sub-Saharan Africa
Kenya,1987,63.2,93.5,21134404.0,6.6,2275.0,Sub-Saharan Africa
Kenya,1988,63.2,94.4,21894026.0,6.42,2332.0,Sub-Saharan Africa
Kenya,1989,63.1,95.8,22665447.0,6.23,2359.0,Sub-Saharan Africa
Kenya,1990,63.0,97.7,23447177.0,6.04,2376.0,Sub-Saharan Africa
Kenya,1991,62.7,99.8,24240108.0,5.85,2332.0,Sub-Saharan Africa
Kenya,1992,62.3,102.1,25042330.0,5.67,2239.0,Sub-Saharan Africa
Kenya,1993,61.7,104.1,25846436.0,5.51,2177.0,Sub-Saharan Africa
Kenya,1994,61.1,105.8,26642887.0,5.37,2168.0,Sub-Saharan Africa
Kenya,1995,60.3,106.9,27425720.0,5.25,2199.0,Sub-Saharan Africa
Kenya,1996,59.6,107.4,28191597.0,5.17,2227.0,Sub-Saharan Africa
Kenya,1997,58.8,107.1,28944780.0,5.1,2179.0,Sub-Saharan Africa
Kenya,1998,58.1,106.2,29696410.0,5.06,2194.0,Sub-Saharan Africa
Kenya,1999,57.6,104.7,30462154.0,5.03,2187.0,Sub-Saharan Africa
Kenya,2000,57.4,102.5,31253701.0,5.01,2143.0,Sub-Saharan Africa
Kenya,2001,57.3,99.7,32076186.0,5.0,2166.0,Sub-Saharan Africa
Kenya,2002,57.4,96.4,32927864.0,4.99,2120.0,Sub-Saharan Africa
Kenya,2003,57.8,92.7,33805301.0,4.98,2124.0,Sub-Saharan Africa
Kenya,2004,58.2,88.8,34702176.0,4.96,2173.0,Sub-Saharan Africa
Kenya,2005,58.8,84.5,35614576.0,4.92,2240.0,Sub-Saharan Africa
Kenya,2006,59.6,80.4,36540948.0,4.88,2319.0,Sub-Saharan Africa
Kenya,2007,60.6,76.4,37485246.0,4.82,2416.0,Sub-Saharan Africa
Kenya,2008,61.5,71.0,38455418.0,4.76,2358.0,Sub-Saharan Africa
Kenya,2009,62.2,67.2,39462188.0,4.69,2371.0,Sub-Saharan Africa
Kenya,2010,63.1,63.6,40512682.0,4.62,2503.0,Sub-Saharan Africa
Kenya,2011,63.9,59.8,41609728.0,4.54,2585.0,Sub-Saharan Africa
Kenya,2012,64.5,57.1,42749418.0,4.46,2631.0,Sub-Saharan Africa
Kenya,2013,65.2,54.5,43923719.0,4.38,2706.0,Sub-Saharan Africa
Kiribati,1964,48.60864,173.5,36801.0,7.2,2639.0,East Asia & Pacific
Kiribati,1965,49.0572,167.0,37895.0,7.22,2716.0,East Asia & Pacific
Kiribati,1966,49.505759999999995,160.7,39071.0,7.17,2796.0,East Asia & Pacific
Kiribati,1967,49.95432,154.8,40314.0,7.01,2877.0,East Asia & Pacific
Kiribati,1968,50.40388,149.5,41574.0,6.76,2961.0,East Asia & Pacific
Kiribati,1969,50.851440000000004,144.4,42782.0,6.43,3047.0,East Asia & Pacific
Kiribati,1970,51.3,140.0,43891.0,6.05,3136.0,East Asia & Pacific
Kiribati,1971,51.8,136.0,44881.0,5.67,2998.0,East Asia & Pacific
Kiribati,1972,52.2,132.5,45777.0,5.35,3295.0,East Asia & Pacific
Kiribati,1973,52.9,129.8,46629.0,5.1,3913.0,East Asia & Pacific
Kiribati,1974,53.8,127.7,47515.0,4.96,5582.0,East Asia & Pacific
Kiribati,1975,54.5,126.0,48491.0,4.9,5764.0,East Asia & Pacific
Kiribati,1976,55.0,124.8,49573.0,4.93,4131.0,East Asia & Pacific
Kiribati,1977,55.4,124.0,50750.0,4.98,3850.0,East Asia & Pacific
Kiribati,1978,55.8,123.3,52015.0,5.03,3798.0,East Asia & Pacific
Kiribati,1979,56.1,122.9,53350.0,5.06,3275.0,East Asia & Pacific
Kiribati,1980,56.2,122.3,54742.0,5.07,1774.0,East Asia & Pacific
Kiribati,1981,56.2,121.7,56180.0,5.05,1669.0,East Asia & Pacific
Kiribati,1982,56.2,120.7,57668.0,5.02,1792.0,East Asia & Pacific
Kiribati,1983,56.3,119.3,59223.0,4.97,1574.0,East Asia & Pacific
Kiribati,1984,56.3,117.4,60871.0,4.91,1651.0,East Asia & Pacific
Kiribati,1985,56.4,114.9,62620.0,4.86,1531.0,East Asia & Pacific
Kiribati,1986,56.6,111.9,64491.0,4.8,1510.0,East Asia & Pacific
Kiribati,1987,56.8,108.3,66457.0,4.75,1421.0,East Asia & Pacific
Kiribati,1988,57.0,104.3,68416.0,4.7,1633.0,East Asia & Pacific
Kiribati,1989,57.3,100.1,70239.0,4.67,1455.0,East Asia & Pacific
Kiribati,1990,57.6,96.0,71835.0,4.63,1453.0,East Asia & Pacific
Kiribati,1991,57.8,92.2,73163.0,4.6,1365.0,East Asia & Pacific
Kiribati,1992,57.9,89.0,74263.0,4.57,1388.0,East Asia & Pacific
Kiribati,1993,58.0,86.2,75227.0,4.53,1418.0,East Asia & Pacific
Kiribati,1994,58.2,83.8,76188.0,4.48,1468.0,East Asia & Pacific
Kiribati,1995,58.4,81.6,77248.0,4.41,1434.0,East Asia & Pacific
Kiribati,1996,58.7,79.4,78431.0,4.33,1500.0,East Asia & Pacific
Kiribati,1997,58.9,77.3,79713.0,4.24,1559.0,East Asia & Pacific
Kiribati,1998,59.1,75.1,81085.0,4.13,1702.0,East Asia & Pacific
Kiribati,1999,59.3,72.8,82524.0,4.01,1676.0,East Asia & Pacific
Kiribati,2000,59.5,70.6,84010.0,3.88,1804.0,East Asia & Pacific
Kiribati,2001,59.7,68.5,85550.0,3.75,1785.0,East Asia & Pacific
Kiribati,2002,60.0,66.9,87147.0,3.63,1763.0,East Asia & Pacific
Kiribati,2003,60.2,65.7,88776.0,3.52,1801.0,East Asia & Pacific
Kiribati,2004,60.3,65.1,90398.0,3.41,1826.0,East Asia & Pacific
Kiribati,2005,60.6,64.8,91988.0,3.32,1792.0,East Asia & Pacific
Kiribati,2006,60.8,64.8,93534.0,3.25,1683.0,East Asia & Pacific
Kiribati,2007,61.0,64.8,95043.0,3.19,1782.0,East Asia & Pacific
Kiribati,2008,61.1,64.5,96532.0,3.13,1803.0,East Asia & Pacific
Kiribati,2009,61.3,63.9,98027.0,3.09,1765.0,East Asia & Pacific
Kiribati,2010,61.5,62.9,99546.0,3.05,1729.0,East Asia & Pacific
Kiribati,2011,61.7,61.7,101093.0,3.01,1750.0,East Asia & Pacific
Kiribati,2012,61.8,60.4,102660.0,2.98,1772.0,East Asia & Pacific
Kiribati,2013,62.0,58.9,104251.0,2.95,1796.0,East Asia & Pacific
Kuwait,1964,65.45884000000001,109.1,433288.0,7.38,29279.0,Middle East & North Africa
Kuwait,1965,66.1027,101.1,484205.0,7.41,32427.0,Middle East & North Africa
Kuwait,1966,66.71455999999999,93.7,535698.0,7.42,35912.0,Middle East & North Africa
Kuwait,1967,67.29842,87.0,588171.0,7.41,39772.0,Middle East & North Africa
Kuwait,1968,67.85528000000001,81.1,641694.0,7.38,44047.0,Middle East & North Africa
Kuwait,1969,68.38814,75.8,696610.0,7.33,48781.0,Middle East & North Africa
Kuwait,1970,68.9,70.9,753142.0,7.24,54023.0,Middle East & North Africa
Kuwait,1971,69.3,66.5,811187.0,7.12,63583.0,Middle East & North Africa
Kuwait,1972,69.6,62.3,870446.0,6.98,62371.0,Middle East & North Africa
Kuwait,1973,69.7,58.4,930744.0,6.81,59388.0,Middle East & North Africa
Kuwait,1974,69.8,54.8,991885.0,6.62,115159.0,Middle East & North Africa
Kuwait,1975,69.9,51.4,1053753.0,6.43,91796.0,Middle East & North Africa
Kuwait,1976,70.0,48.2,1116083.0,6.23,92442.0,Middle East & North Africa
Kuwait,1977,70.2,45.1,1178930.0,6.05,87987.0,Middle East & North Africa
Kuwait,1978,70.8,42.1,1242872.0,5.87,81146.0,Middle East & North Africa
Kuwait,1979,71.5,39.1,1308718.0,5.7,109863.0,Middle East & North Africa
Kuwait,1980,72.1,36.1,1376963.0,5.52,108146.0,Middle East & North Africa
Kuwait,1981,72.5,33.2,1445699.0,5.32,85525.0,Middle East & North Africa
Kuwait,1982,72.7,30.2,1514013.0,5.08,67708.0,Middle East & North Africa
Kuwait,1983,73.2,27.4,1584310.0,4.79,65168.0,Middle East & North Africa
Kuwait,1984,73.9,25.0,1659961.0,4.46,63619.0,Middle East & North Africa
Kuwait,1985,74.6,23.1,1742083.0,4.09,58143.0,Middle East & North Africa
Kuwait,1986,75.4,21.7,1835819.0,3.7,42858.0,Middle East & North Africa
Kuwait,1987,76.1,20.6,1937316.0,3.31,47974.0,Middle East & North Africa
Kuwait,1988,76.7,19.6,2028166.0,2.94,40807.0,Middle East & North Africa
Kuwait,1989,77.4,18.8,2083550.0,2.62,46363.0,Middle East & North Africa
Kuwait,1990,77.7,17.9,2087687.0,2.36,37521.0,Middle East & North Africa
Kuwait,1991,78.4,19.9,2031004.0,2.2,18820.0,Middle East & North Africa
Kuwait,1992,78.4,16.3,1924077.0,2.14,50924.0,Middle East & North Africa
Kuwait,1993,78.0,15.7,1795976.0,2.18,69683.0,Middle East & North Africa
Kuwait,1994,77.3,15.2,1687552.0,2.3,75577.0,Middle East & North Africa
Kuwait,1995,76.7,14.7,1627911.0,2.47,82268.0,Middle East & North Africa
Kuwait,1996,76.4,14.2,1628120.0,2.64,82811.0,Middle East & North Africa
Kuwait,1997,76.4,13.8,1678812.0,2.79,82227.0,Middle East & North Africa
Kuwait,1998,76.6,13.3,1763693.0,2.88,80971.0,Middle East & North Africa
Kuwait,1999,77.0,12.9,1857217.0,2.9,75316.0,Middle East & North Africa
Kuwait,2000,77.5,12.7,1940786.0,2.87,75219.0,Middle East & North Africa
Kuwait,2001,78.0,12.5,2009588.0,2.8,72922.0,Middle East & North Africa
Kuwait,2002,78.3,12.3,2069816.0,2.72,72630.0,Middle East & North Africa
Kuwait,2003,78.5,12.1,2126786.0,2.66,82466.0,Middle East & North Africa
Kuwait,2004,78.4,11.9,2189485.0,2.63,88010.0,Middle East & North Africa
Kuwait,2005,78.2,11.7,2264014.0,2.63,92665.0,Middle East & North Africa
Kuwait,2006,78.0,11.6,2351441.0,2.65,94642.0,Middle East & North Africa
Kuwait,2007,78.0,11.5,2447818.0,2.67,94915.0,Middle East & North Africa
Kuwait,2008,78.2,11.3,2548351.0,2.68,91966.0,Middle East & North Africa
Kuwait,2009,78.6,11.1,2646286.0,2.68,81025.0,Middle East & North Africa
Kuwait,2010,79.1,10.8,2736732.0,2.67,75365.0,Middle East & North Africa
Kuwait,2011,79.7,10.3,2818042.0,2.65,79102.0,Middle East & North Africa
Kuwait,2012,80.1,9.9,2891553.0,2.63,81080.0,Middle East & North Africa
Kuwait,2013,80.3,9.4,2959015.0,2.6,79395.0,Middle East & North Africa
Latvia,1964,71.6116,32.12,2236535.0,1.82,6134.0,Europe & Central Asia
Latvia,1965,71.283,28.18,2261016.0,1.81,6403.0,Europe & Central Asia
Latvia,1966,71.2544,26.62,2284026.0,1.81,6639.0,Europe & Central Asia
Latvia,1967,70.9258,27.4,2305578.0,1.82,6859.0,Europe & Central Asia
Latvia,1968,70.5472,28.63,2326027.0,1.85,7190.0,Europe & Central Asia
Latvia,1969,70.2786,26.95,2345942.0,1.88,7222.0,Europe & Central Asia
Latvia,1970,70.3,27.14,2365705.0,1.91,7706.0,Europe & Central Asia
Latvia,1971,70.3,23.8,2385524.0,1.94,7834.0,Europe & Central Asia
Latvia,1972,70.2,23.4,2405177.0,1.96,7801.0,Europe & Central Asia
Latvia,1973,70.0,23.3,2424107.0,1.96,8376.0,Europe & Central Asia
Latvia,1974,69.8,27.15,2441537.0,1.96,8712.0,Europe & Central Asia
Latvia,1975,69.5,29.35,2456971.0,1.94,9235.0,Europe & Central Asia
Latvia,1976,69.5,29.1,2470206.0,1.92,9629.0,Europe & Central Asia
Latvia,1977,69.4,26.02,2481606.0,1.91,9810.0,Europe & Central Asia
Latvia,1978,69.3,26.89,2491929.0,1.9,10003.0,Europe & Central Asia
Latvia,1979,69.1,25.0,2502245.0,1.91,10481.0,Europe & Central Asia
Latvia,1980,69.0,24.9,2513349.0,1.94,10844.0,Europe & Central Asia
Latvia,1981,69.1,24.7,2524804.0,1.97,11237.0,Europe & Central Asia
Latvia,1982,69.2,24.3,2536323.0,2.02,11434.0,Europe & Central Asia
Latvia,1983,69.2,23.6,2548940.0,2.06,11957.0,Europe & Central Asia
Latvia,1984,69.5,22.4,2563992.0,2.1,12572.0,Europe & Central Asia
Latvia,1985,70.1,21.0,2582011.0,2.13,12448.0,Europe & Central Asia
Latvia,1986,70.8,19.6,2604319.0,2.14,12959.0,Europe & Central Asia
Latvia,1987,71.2,18.6,2629552.0,2.12,13182.0,Europe & Central Asia
Latvia,1988,71.2,18.3,2652332.0,2.08,13770.0,Europe & Central Asia
Latvia,1989,70.7,19.0,2665405.0,2.01,14466.0,Europe & Central Asia
Latvia,1990,70.1,20.4,2663905.0,1.92,13383.0,Europe & Central Asia
Latvia,1991,69.2,22.0,2645539.0,1.82,11735.0,Europe & Central Asia
Latvia,1992,67.9,23.2,2612722.0,1.7,8057.0,Europe & Central Asia
Latvia,1993,66.5,23.8,2571110.0,1.58,7792.0,Europe & Central Asia
Latvia,1994,65.8,24.0,2528893.0,1.46,8081.0,Europe & Central Asia
Latvia,1995,66.4,23.7,2492095.0,1.36,8110.0,Europe & Central Asia
Latvia,1996,67.9,22.9,2462617.0,1.28,8408.0,Europe & Central Asia
Latvia,1997,69.0,21.6,2438994.0,1.22,9238.0,Europe & Central Asia
Latvia,1998,69.6,20.1,2419819.0,1.18,9912.0,Europe & Central Asia
Latvia,1999,69.9,18.6,2402452.0,1.17,10208.0,Europe & Central Asia
Latvia,2000,70.1,17.2,2384972.0,1.18,10859.0,Europe & Central Asia
Latvia,2001,70.2,16.0,2367302.0,1.21,11787.0,Europe & Central Asia
Latvia,2002,70.4,15.1,2350340.0,1.25,12782.0,Europe & Central Asia
Latvia,2003,70.8,14.3,2334225.0,1.29,14020.0,Europe & Central Asia
Latvia,2004,71.0,13.4,2319229.0,1.34,15437.0,Europe & Central Asia
Latvia,2005,70.9,12.5,2305528.0,1.39,17192.0,Europe & Central Asia
Latvia,2006,70.9,11.8,2293080.0,1.43,19367.0,Europe & Central Asia
Latvia,2007,71.3,11.1,2281693.0,1.47,21438.0,Europe & Central Asia
Latvia,2008,72.3,10.5,2271198.0,1.5,20977.0,Europe & Central Asia
Latvia,2009,73.2,9.9,2261380.0,1.53,18300.0,Europe & Central Asia
Latvia,2010,74.0,9.4,2252060.0,1.55,18148.0,Europe & Central Asia
Latvia,2011,74.7,9.0,2243142.0,1.57,19405.0,Europe & Central Asia
Latvia,2012,75.1,8.7,2234572.0,1.59,20597.0,Europe & Central Asia
Latvia,2013,75.3,8.4,2226260.0,1.61,21699.0,Europe & Central Asia
Lebanon,1964,66.66404,69.1,2147273.0,5.58,9767.0,Middle East & North Africa
Lebanon,1965,66.9887,67.6,2203902.0,5.5,10545.0,Middle East & North Africa
Lebanon,1966,67.31236,66.3,2256917.0,5.4,11047.0,Middle East & North Africa
Lebanon,1967,67.63602,65.2,2306528.0,5.3,10320.0,Middle East & North Africa
Lebanon,1968,67.95968,64.2,2355380.0,5.18,11391.0,Middle East & North Africa
Lebanon,1969,68.28234,63.4,2407221.0,5.06,11422.0,Middle East & North Africa
Lebanon,1970,68.6,62.7,2464286.0,4.95,11978.0,Middle East & North Africa
Lebanon,1971,68.8,61.9,2528423.0,4.84,12871.0,Middle East & North Africa
Lebanon,1972,69.1,61.2,2597588.0,4.73,14207.0,Middle East & North Africa
Lebanon,1973,69.4,60.5,2665458.0,4.63,14597.0,Middle East & North Africa
Lebanon,1974,69.7,59.6,2723330.0,4.53,14773.0,Middle East & North Africa
Lebanon,1975,62.2,58.6,2765289.0,4.44,10242.0,Middle East & North Africa
Lebanon,1976,47.5,57.4,2788641.0,4.36,4303.0,Middle East & North Africa
Lebanon,1977,62.3,56.0,2796136.0,4.27,7403.0,Middle East & North Africa
Lebanon,1978,62.4,54.5,2794001.0,4.18,7589.0,Middle East & North Africa
Lebanon,1979,62.6,52.9,2791308.0,4.09,8585.0,Middle East & North Africa
Lebanon,1980,62.8,51.2,2794638.0,4.0,9098.0,Middle East & North Africa
Lebanon,1981,63.0,49.4,2807342.0,3.9,9165.0,Middle East & North Africa
Lebanon,1982,55.5,47.5,2827767.0,3.8,5811.0,Middle East & North Africa
Lebanon,1983,64.7,45.6,2851609.0,3.69,7026.0,Middle East & North Africa
Lebanon,1984,64.9,43.6,2872204.0,3.59,10182.0,Middle East & North Africa
Lebanon,1985,65.3,41.6,2885481.0,3.48,12739.0,Middle East & North Africa
Lebanon,1986,65.6,39.6,2888455.0,3.38,12021.0,Middle East & North Africa
Lebanon,1987,64.4,37.7,2884778.0,3.28,14077.0,Middle East & North Africa
Lebanon,1988,64.6,35.9,2884840.0,3.18,10186.0,Middle East & North Africa
Lebanon,1989,68.2,34.1,2902893.0,3.09,5891.0,Middle East & North Africa
Lebanon,1990,67.9,32.5,2948372.0,3.0,7734.0,Middle East & North Africa
Lebanon,1991,73.1,31.0,3026061.0,2.92,10497.0,Middle East & North Africa
Lebanon,1992,73.3,29.6,3130785.0,2.84,10699.0,Middle East & North Africa
Lebanon,1993,73.6,28.3,3249799.0,2.77,11136.0,Middle East & North Africa
Lebanon,1994,73.9,27.0,3364891.0,2.69,11729.0,Middle East & North Africa
Lebanon,1995,74.3,25.8,3462974.0,2.62,12254.0,Middle East & North Africa
Lebanon,1996,74.7,24.6,3539137.0,2.54,12726.0,Middle East & North Africa
Lebanon,1997,75.1,23.5,3597350.0,2.47,12347.0,Middle East & North Africa
Lebanon,1998,75.5,22.3,3644171.0,2.39,12703.0,Middle East & North Africa
Lebanon,1999,75.9,21.2,3690033.0,2.31,12475.0,Middle East & North Africa
Lebanon,2000,76.2,20.0,3742329.0,2.23,12335.0,Middle East & North Africa
Lebanon,2001,76.5,18.8,3802903.0,2.14,12356.0,Middle East & North Africa
Lebanon,2002,76.7,17.6,3868504.0,2.04,12199.0,Middle East & North Africa
Lebanon,2003,76.9,16.4,3935421.0,1.95,11998.0,Middle East & North Africa
Lebanon,2004,77.1,15.2,3998042.0,1.85,12348.0,Middle East & North Africa
Lebanon,2005,77.3,14.1,4052420.0,1.77,12258.0,Middle East & North Africa
Lebanon,2006,76.8,13.0,4097457.0,1.69,12171.0,Middle East & North Africa
Lebanon,2007,77.2,12.1,4134872.0,1.62,13122.0,Middle East & North Africa
Lebanon,2008,77.6,11.3,4166915.0,1.57,14158.0,Middle East & North Africa
Lebanon,2009,77.8,10.7,4196990.0,1.54,15393.0,Middle East & North Africa
Lebanon,2010,78.0,10.1,4227597.0,1.51,16263.0,Middle East & North Africa
Lebanon,2011,76.2,9.7,4259405.0,1.5,16431.0,Middle East & North Africa
Lebanon,2012,78.2,9.3,4291719.0,1.5,16633.0,Middle East & North Africa
Lebanon,2013,78.3,8.9,4324060.0,1.5,16623.0,Middle East & North Africa
Lesotho,1964,54.38571999999999,189.7,915820.0,5.81,711.0,Sub-Saharan Africa
Lesotho,1965,54.7121,189.5,933664.0,5.8,708.0,Sub-Saharan Africa
Lesotho,1966,54.99248000000001,188.8,952235.0,5.8,707.0,Sub-Saharan Africa
Lesotho,1967,55.256859999999996,187.1,971576.0,5.8,767.0,Sub-Saharan Africa
Lesotho,1968,55.53324,184.5,991576.0,5.81,748.0,Sub-Saharan Africa
Lesotho,1969,55.84262,181.0,1012087.0,5.81,741.0,Sub-Saharan Africa
Lesotho,1970,56.2,177.0,1033044.0,5.81,742.0,Sub-Saharan Africa
Lesotho,1971,56.5,172.9,1054333.0,5.81,659.0,Sub-Saharan Africa
Lesotho,1972,56.7,168.5,1076100.0,5.8,768.0,Sub-Saharan Africa
Lesotho,1973,57.1,163.9,1098849.0,5.79,949.0,Sub-Saharan Africa
Lesotho,1974,57.5,158.8,1123261.0,5.78,984.0,Sub-Saharan Africa
Lesotho,1975,57.8,153.3,1149797.0,5.76,882.0,Sub-Saharan Africa
Lesotho,1976,58.0,147.4,1178551.0,5.74,1002.0,Sub-Saharan Africa
Lesotho,1977,58.4,141.2,1209290.0,5.71,1149.0,Sub-Saharan Africa
Lesotho,1978,58.7,135.0,1241725.0,5.67,1339.0,Sub-Saharan Africa
Lesotho,1979,59.0,128.7,1275421.0,5.63,1162.0,Sub-Saharan Africa
Lesotho,1980,59.2,122.6,1309981.0,5.59,1100.0,Sub-Saharan Africa
Lesotho,1981,59.4,116.7,1345398.0,5.54,1081.0,Sub-Saharan Africa
Lesotho,1982,59.7,111.1,1381537.0,5.49,1090.0,Sub-Saharan Africa
Lesotho,1983,59.9,105.9,1417720.0,5.44,1079.0,Sub-Saharan Africa
Lesotho,1984,60.2,101.3,1453098.0,5.38,1101.0,Sub-Saharan Africa
Lesotho,1985,60.4,97.2,1487079.0,5.31,1113.0,Sub-Saharan Africa
Lesotho,1986,60.7,93.6,1519369.0,5.24,1144.0,Sub-Saharan Africa
Lesotho,1987,60.8,90.4,1550144.0,5.17,1124.0,Sub-Saharan Africa
Lesotho,1988,61.0,87.7,1579900.0,5.09,1202.0,Sub-Saharan Africa
Lesotho,1989,61.1,85.4,1609386.0,5.0,1248.0,Sub-Saharan Africa
Lesotho,1990,61.2,83.7,1639177.0,4.92,1301.0,Sub-Saharan Africa
Lesotho,1991,61.2,82.8,1669190.0,4.84,1326.0,Sub-Saharan Africa
Lesotho,1992,61.0,82.9,1699284.0,4.76,1395.0,Sub-Saharan Africa
Lesotho,1993,60.5,84.0,1729896.0,4.69,1413.0,Sub-Saharan Africa
Lesotho,1994,59.6,86.4,1761558.0,4.62,1461.0,Sub-Saharan Africa
Lesotho,1995,58.5,89.6,1794531.0,4.55,1466.0,Sub-Saharan Africa
Lesotho,1996,57.2,93.0,1829222.0,4.48,1520.0,Sub-Saharan Africa
Lesotho,1997,55.6,96.4,1865218.0,4.39,1563.0,Sub-Saharan Africa
Lesotho,1998,53.6,99.8,1900962.0,4.3,1572.0,Sub-Saharan Africa
Lesotho,1999,51.6,102.9,1934337.0,4.2,1563.0,Sub-Saharan Africa
Lesotho,2000,49.8,106.0,1963878.0,4.09,1629.0,Sub-Saharan Africa
Lesotho,2001,48.3,108.6,1988983.0,3.98,1684.0,Sub-Saharan Africa
Lesotho,2002,47.0,111.2,2010261.0,3.86,1680.0,Sub-Saharan Africa
Lesotho,2003,45.8,113.8,2028976.0,3.75,1747.0,Sub-Saharan Africa
Lesotho,2004,44.8,115.8,2047006.0,3.65,1775.0,Sub-Saharan Africa
Lesotho,2005,44.1,117.3,2065752.0,3.56,1810.0,Sub-Saharan Africa
Lesotho,2006,44.0,118.3,2085561.0,3.48,1873.0,Sub-Saharan Africa
Lesotho,2007,44.4,115.6,2106128.0,3.41,1947.0,Sub-Saharan Africa
Lesotho,2008,45.2,114.2,2127412.0,3.34,2041.0,Sub-Saharan Africa
